# yr month day band date mag e_mag
2015 12 07 R 2457364.238 12.51 0.0020 
2015 12 07 R 2457364.239 12.52 0.0020 
2015 12 07 R 2457364.240 12.51 0.0020 
2015 12 07 R 2457364.241 12.52 0.0020 
2015 12 07 R 2457364.242 12.52 0.0020 
2015 12 07 R 2457364.243 12.52 0.0020 
2015 12 07 R 2457364.245 12.52 0.0020 
2015 12 07 R 2457364.246 12.53 0.0020 
2015 12 07 R 2457364.247 12.52 0.0020 
2015 12 07 R 2457364.248 12.53 0.0020 
2015 12 07 R 2457364.249 12.53 0.0020 
2015 12 07 R 2457364.250 12.52 0.0020 
2015 12 07 R 2457364.252 12.52 0.0020 
2015 12 07 R 2457364.253 12.53 0.0020 
2015 12 07 R 2457364.254 12.52 0.0020 
2015 12 07 R 2457364.255 12.52 0.0020 
2015 12 07 R 2457364.256 12.53 0.0020 
2015 12 07 R 2457364.257 12.53 0.0020 
2015 12 07 R 2457364.259 12.54 0.0020 
2015 12 07 R 2457364.260 12.53 0.0030 
2015 12 07 R 2457364.261 12.54 0.0030 
2015 12 07 R 2457364.262 12.53 0.0020 
2015 12 07 R 2457364.263 12.54 0.0020 
2015 12 07 R 2457364.264 12.54 0.0020 
2015 12 07 R 2457364.265 12.54 0.0030 
2015 12 07 R 2457364.267 12.54 0.0030 
2015 12 07 V 2457364.107 12.89 0.0030 
2015 12 07 V 2457364.111 12.90 0.0030 
2015 12 07 V 2457364.112 12.90 0.0030 
2015 12 07 V 2457364.113 12.89 0.0030 
2015 12 07 V 2457364.115 12.89 0.0030 
2015 12 07 V 2457364.116 12.90 0.0030 
2015 12 07 V 2457364.117 12.89 0.0030 
2015 12 07 V 2457364.118 12.90 0.0030 
2015 12 07 V 2457364.119 12.90 0.0030 
2015 12 07 V 2457364.120 12.90 0.0030 
2015 12 07 V 2457364.122 12.90 0.0030 
2015 12 07 V 2457364.123 12.92 0.0030 
2015 12 07 V 2457364.124 12.90 0.0030 
2015 12 07 V 2457364.125 12.90 0.0030 
2015 12 07 V 2457364.126 12.91 0.0030 
2015 12 07 V 2457364.127 12.90 0.0030 
2015 12 07 V 2457364.128 12.91 0.0030 
2015 12 07 V 2457364.130 12.90 0.0030 
2015 12 07 V 2457364.131 12.89 0.0030 
2015 12 07 V 2457364.132 12.90 0.0030 
2015 12 07 V 2457364.133 12.89 0.0030 
2015 12 07 V 2457364.134 12.90 0.0030 
2015 12 07 V 2457364.135 12.90 0.0030 
2015 12 07 V 2457364.137 12.89 0.0030 
2015 12 07 V 2457364.138 12.90 0.0030 
2015 12 07 V 2457364.139 12.90 0.0030 
2015 12 07 V 2457364.140 12.88 0.0030 
2015 12 07 V 2457364.141 12.89 0.0030 
2015 12 07 V 2457364.142 12.91 0.0030 
2015 12 07 V 2457364.144 12.90 0.0030 
2015 12 07 V 2457364.145 12.90 0.0030 
2015 12 07 V 2457364.146 12.89 0.0030 
2015 12 07 V 2457364.147 12.89 0.0030 
2015 12 07 V 2457364.148 12.90 0.0030 
2015 12 07 V 2457364.150 12.90 0.0030 
2015 12 07 V 2457364.151 12.89 0.0030 
2015 12 07 V 2457364.152 12.89 0.0030 
2015 12 07 V 2457364.153 12.89 0.0030 
2015 12 07 V 2457364.154 12.89 0.0030 
2015 12 07 V 2457364.156 12.89 0.0030 
2015 12 07 V 2457364.157 12.89 0.0030 
2015 12 07 V 2457364.158 12.89 0.0030 
2015 12 07 V 2457364.159 12.89 0.0030 
2015 12 07 V 2457364.160 12.89 0.0030 
2015 12 07 V 2457364.162 12.88 0.0030 
2015 12 07 V 2457364.163 12.88 0.0030 
2015 12 07 V 2457364.164 12.88 0.0030 
2015 12 07 V 2457364.165 12.88 0.0030 
2015 12 07 V 2457364.166 12.88 0.0030 
2015 12 07 V 2457364.168 12.88 0.0030 
2015 12 07 V 2457364.169 12.88 0.0030 
2015 12 07 V 2457364.170 12.87 0.0030 
2015 12 07 V 2457364.171 12.88 0.0030 
2015 12 07 V 2457364.173 12.87 0.0030 
2015 12 07 V 2457364.174 12.88 0.0030 
2015 12 07 V 2457364.175 12.87 0.0030 
2015 12 07 V 2457364.176 12.88 0.0030 
2015 12 07 V 2457364.177 12.88 0.0030 
2015 12 07 V 2457364.179 12.87 0.0030 
2015 12 07 V 2457364.180 12.87 0.0030 
2015 12 07 V 2457364.181 12.87 0.0030 
2015 12 07 V 2457364.182 12.87 0.0030 
2015 12 07 V 2457364.183 12.87 0.0030 
2015 12 07 V 2457364.184 12.87 0.0030 
2015 12 07 V 2457364.186 12.86 0.0030 
2015 12 07 V 2457364.187 12.87 0.0030 
2015 12 07 V 2457364.188 12.86 0.0030 
2015 12 07 V 2457364.189 12.86 0.0030 
2015 12 07 V 2457364.190 12.86 0.0030 
2015 12 07 V 2457364.191 12.86 0.0030 
2015 12 07 V 2457364.193 12.86 0.0030 
2015 12 07 V 2457364.194 12.87 0.0030 
2015 12 07 V 2457364.195 12.86 0.0030 
2015 12 07 V 2457364.196 12.86 0.0030 
2015 12 07 V 2457364.197 12.86 0.0030 
2015 12 07 V 2457364.198 12.86 0.0030 
2015 12 07 V 2457364.199 12.87 0.0030 
2015 12 07 V 2457364.201 12.86 0.0030 
2015 12 07 V 2457364.202 12.86 0.0030 
2015 12 07 V 2457364.203 12.87 0.0030 
2015 12 07 V 2457364.204 12.86 0.0030 
2015 12 07 V 2457364.205 12.88 0.0030 
2015 12 07 V 2457364.206 12.86 0.0030 
2015 12 07 V 2457364.208 12.87 0.0030 
2015 12 07 V 2457364.209 12.86 0.0030 
2015 12 07 V 2457364.210 12.86 0.0030 
2015 12 07 V 2457364.211 12.88 0.0030 
2015 12 07 V 2457364.212 12.87 0.0030 
2015 12 07 V 2457364.213 12.87 0.0030 
2015 12 07 V 2457364.215 12.88 0.0030 
2015 12 07 V 2457364.216 12.86 0.0030 
2015 12 07 V 2457364.217 12.87 0.0030 
2015 12 07 V 2457364.218 12.87 0.0030 
2015 12 07 V 2457364.219 12.88 0.0030 
2015 12 07 V 2457364.220 12.87 0.0030 
2015 12 07 V 2457364.221 12.88 0.0030 
2015 12 07 V 2457364.223 12.87 0.0030 
2015 12 07 V 2457364.224 12.88 0.0030 
2015 12 07 V 2457364.225 12.88 0.0030 
2015 12 07 V 2457364.226 12.87 0.0030 
2015 12 07 V 2457364.227 12.88 0.0030 
2015 12 07 V 2457364.228 12.87 0.0030 
2015 12 07 V 2457364.230 12.87 0.0030 
2015 12 07 V 2457364.231 12.88 0.0030 
2015 12 07 V 2457364.232 12.88 0.0030 
2015 12 07 V 2457364.233 12.89 0.0030 
2015 12 07 V 2457364.234 12.89 0.0030 
2015 12 07 V 2457364.236 12.88 0.0030 
2015 12 07 V 2457364.237 12.88 0.0030 
2015 12 07 V 2457364.238 12.89 0.0030 
2015 12 07 V 2457364.239 12.89 0.0030 
2015 12 07 V 2457364.240 12.89 0.0030 
2015 12 07 V 2457364.242 12.89 0.0030 
2015 12 07 V 2457364.243 12.90 0.0030 
2015 12 07 V 2457364.244 12.90 0.0030 
2015 12 07 V 2457364.245 12.89 0.0030 
2015 12 07 V 2457364.246 12.89 0.0030 
2015 12 07 V 2457364.247 12.90 0.0030 
2015 12 07 V 2457364.249 12.89 0.0030 
2015 12 07 V 2457364.250 12.91 0.0030 
2015 12 07 V 2457364.251 12.90 0.0030 
2015 12 07 V 2457364.252 12.90 0.0030 
2015 12 07 V 2457364.253 12.91 0.0030 
2015 12 07 V 2457364.254 12.91 0.0030 
2015 12 07 V 2457364.256 12.90 0.0030 
2015 12 07 V 2457364.257 12.91 0.0030 
2015 12 07 V 2457364.258 12.92 0.0030 
2015 12 07 V 2457364.259 12.90 0.0030 
2015 12 07 V 2457364.260 12.91 0.0030 
2015 12 07 V 2457364.261 12.91 0.0030 
2015 12 07 V 2457364.262 12.90 0.0030 
2015 12 07 V 2457364.264 12.92 0.0030 
2015 12 07 V 2457364.265 12.91 0.0030 
2015 12 07 V 2457364.266 12.92 0.0030 
2015 12 07 V 2457364.268 12.93 0.0030 
2015 12 09 I 2457366.138 12.18 0.0040 
2015 12 09 I 2457366.142 12.20 0.0040 
2015 12 09 I 2457366.143 12.19 0.0040 
2015 12 09 I 2457366.144 12.20 0.0040 
2015 12 09 I 2457366.145 12.21 0.0030 
2015 12 09 I 2457366.146 12.19 0.0040 
2015 12 09 I 2457366.148 12.20 0.0040 
2015 12 09 I 2457366.149 12.20 0.0040 
2015 12 09 I 2457366.150 12.21 0.0040 
2015 12 09 I 2457366.151 12.19 0.0030 
2015 12 09 I 2457366.152 12.20 0.0030 
2015 12 09 I 2457366.153 12.19 0.0040 
2015 12 09 I 2457366.154 12.20 0.0030 
2015 12 09 I 2457366.156 12.20 0.0030 
2015 12 09 I 2457366.157 12.22 0.0040 
2015 12 09 I 2457366.158 12.19 0.0040 
2015 12 09 I 2457366.159 12.19 0.0040 
2015 12 09 I 2457366.160 12.21 0.0040 
2015 12 09 I 2457366.161 12.20 0.0040 
2015 12 09 I 2457366.163 12.20 0.0040 
2015 12 09 I 2457366.164 12.20 0.0050 
2015 12 09 I 2457366.165 12.20 0.0050 
2015 12 09 I 2457366.166 12.20 0.0040 
2015 12 09 I 2457366.167 12.20 0.0050 
2015 12 09 I 2457366.168 12.21 0.0040 
2015 12 09 I 2457366.170 12.22 0.0040 
2015 12 09 I 2457366.171 12.21 0.0040 
2015 12 09 I 2457366.172 12.19 0.0030 
2015 12 09 I 2457366.173 12.20 0.0030 
2015 12 09 I 2457366.174 12.21 0.0030 
2015 12 09 I 2457366.176 12.20 0.0040 
2015 12 09 I 2457366.177 12.19 0.0040 
2015 12 09 I 2457366.178 12.21 0.0040 
2015 12 09 I 2457366.179 12.22 0.0050 
2015 12 09 R 2457366.138 12.71 0.0030 
2015 12 09 R 2457366.142 12.70 0.0030 
2015 12 09 R 2457366.143 12.70 0.0030 
2015 12 09 R 2457366.144 12.71 0.0030 
2015 12 09 R 2457366.146 12.70 0.0030 
2015 12 09 R 2457366.147 12.71 0.0030 
2015 12 09 R 2457366.148 12.72 0.0030 
2015 12 09 R 2457366.149 12.71 0.0030 
2015 12 09 R 2457366.150 12.72 0.0030 
2015 12 09 R 2457366.151 12.72 0.0030 
2015 12 09 R 2457366.152 12.71 0.0030 
2015 12 09 R 2457366.154 12.72 0.0030 
2015 12 09 R 2457366.155 12.72 0.0030 
2015 12 09 R 2457366.156 12.71 0.0030 
2015 12 09 R 2457366.157 12.70 0.0030 
2015 12 09 R 2457366.158 12.72 0.0030 
2015 12 09 R 2457366.159 12.71 0.0030 
2015 12 09 R 2457366.161 12.71 0.0030 
2015 12 09 R 2457366.162 12.71 0.0030 
2015 12 09 R 2457366.163 12.71 0.0030 
2015 12 09 R 2457366.164 12.70 0.0030 
2015 12 09 R 2457366.165 12.71 0.0030 
2015 12 09 R 2457366.166 12.71 0.0030 
2015 12 09 R 2457366.168 12.72 0.0030 
2015 12 09 R 2457366.169 12.71 0.0030 
2015 12 09 R 2457366.170 12.71 0.0030 
2015 12 09 R 2457366.171 12.71 0.0030 
2015 12 09 R 2457366.172 12.72 0.0030 
2015 12 09 R 2457366.174 12.71 0.0030 
2015 12 09 R 2457366.175 12.72 0.0030 
2015 12 09 R 2457366.176 12.71 0.0030 
2015 12 09 R 2457366.177 12.71 0.0030 
2015 12 09 R 2457366.178 12.71 0.0050 
2015 12 09 R 2457366.180 12.71 0.0100 
2015 12 09 V 2457366.138 13.11 0.0040 
2015 12 09 V 2457366.142 13.11 0.0040 
2015 12 09 V 2457366.144 13.12 0.0040 
2015 12 09 V 2457366.145 13.11 0.0040 
2015 12 09 V 2457366.146 13.11 0.0040 
2015 12 09 V 2457366.147 13.13 0.0040 
2015 12 09 V 2457366.148 13.11 0.0040 
2015 12 09 V 2457366.150 13.11 0.0040 
2015 12 09 V 2457366.151 13.12 0.0030 
2015 12 09 V 2457366.152 13.12 0.0040 
2015 12 09 V 2457366.153 13.12 0.0030 
2015 12 09 V 2457366.154 13.13 0.0040 
2015 12 09 V 2457366.155 13.13 0.0030 
2015 12 09 V 2457366.156 13.11 0.0030 
2015 12 09 V 2457366.158 13.11 0.0030 
2015 12 09 V 2457366.159 13.12 0.0040 
2015 12 09 V 2457366.160 13.12 0.0040 
2015 12 09 V 2457366.161 13.12 0.0040 
2015 12 09 V 2457366.162 13.12 0.0040 
2015 12 09 V 2457366.163 13.12 0.0040 
2015 12 09 V 2457366.165 13.11 0.0040 
2015 12 09 V 2457366.166 13.12 0.0040 
2015 12 09 V 2457366.167 13.12 0.0040 
2015 12 09 V 2457366.168 13.10 0.0040 
2015 12 09 V 2457366.169 13.12 0.0040 
2015 12 09 V 2457366.170 13.12 0.0030 
2015 12 09 V 2457366.172 13.12 0.0030 
2015 12 09 V 2457366.173 13.12 0.0030 
2015 12 09 V 2457366.174 13.12 0.0030 
2015 12 09 V 2457366.175 13.12 0.0030 
2015 12 09 V 2457366.176 13.12 0.0040 
2015 12 09 V 2457366.178 13.12 0.0040 
2015 12 09 V 2457366.179 13.13 0.0080 
2015 12 24 I 2457381.079 13.07 0.0070 
2015 12 24 I 2457381.096 13.08 0.0080 
2015 12 24 I 2457381.098 13.06 0.0070 
2015 12 24 I 2457381.100 13.06 0.0080 
2015 12 24 I 2457381.101 13.09 0.0080 
2015 12 24 I 2457381.103 13.07 0.0090 
2015 12 24 I 2457381.105 13.08 0.0090 
2015 12 24 I 2457381.107 13.05 0.0100 
2015 12 24 I 2457381.109 13.06 0.0100 
2015 12 24 I 2457381.111 13.07 0.0110 
2015 12 24 I 2457381.113 13.08 0.0100 
2015 12 24 I 2457381.115 13.06 0.0090 
2015 12 24 I 2457381.117 13.07 0.0090 
2015 12 24 I 2457381.118 13.07 0.0080 
2015 12 24 I 2457381.121 13.07 0.0080 
2015 12 24 I 2457381.122 13.04 0.0080 
2015 12 24 I 2457381.124 13.08 0.0080 
2015 12 24 I 2457381.126 13.05 0.0080 
2015 12 24 I 2457381.128 13.06 0.0080 
2015 12 24 I 2457381.130 13.05 0.0070 
2015 12 24 I 2457381.132 13.06 0.0070 
2015 12 24 I 2457381.134 13.07 0.0070 
2015 12 24 I 2457381.136 13.06 0.0070 
2015 12 24 I 2457381.137 13.07 0.0060 
2015 12 24 I 2457381.139 13.07 0.0060 
2015 12 24 I 2457381.141 13.05 0.0060 
2015 12 24 I 2457381.143 13.06 0.0060 
2015 12 24 I 2457381.145 13.07 0.0060 
2015 12 24 I 2457381.147 13.05 0.0060 
2015 12 24 I 2457381.149 13.08 0.0060 
2015 12 24 I 2457381.151 13.07 0.0060 
2015 12 24 I 2457381.153 13.07 0.0060 
2015 12 24 I 2457381.154 13.08 0.0060 
2015 12 24 I 2457381.156 13.07 0.0060 
2015 12 24 I 2457381.158 13.07 0.0060 
2015 12 24 I 2457381.160 13.07 0.0060 
2015 12 24 I 2457381.162 13.05 0.0060 
2015 12 24 I 2457381.164 13.07 0.0060 
2015 12 24 I 2457381.166 13.07 0.0060 
2015 12 24 I 2457381.168 13.05 0.0060 
2015 12 24 I 2457381.169 13.05 0.0060 
2015 12 24 I 2457381.171 13.05 0.0060 
2015 12 24 I 2457381.173 13.06 0.0060 
2015 12 24 I 2457381.175 13.07 0.0060 
2015 12 24 I 2457381.177 13.05 0.0060 
2015 12 24 I 2457381.179 13.06 0.0060 
2015 12 24 I 2457381.181 13.04 0.0060 
2015 12 24 I 2457381.183 13.06 0.0060 
2015 12 24 I 2457381.185 13.05 0.0060 
2015 12 24 I 2457381.186 13.05 0.0060 
2015 12 24 I 2457381.188 13.04 0.0060 
2015 12 24 I 2457381.190 13.02 0.0060 
2015 12 24 I 2457381.192 13.04 0.0060 
2015 12 24 I 2457381.194 13.03 0.0070 
2015 12 24 I 2457381.196 13.02 0.0060 
2015 12 24 I 2457381.198 13.04 0.0060 
2015 12 24 I 2457381.200 13.05 0.0060 
2015 12 24 I 2457381.201 13.04 0.0060 
2015 12 24 I 2457381.203 13.05 0.0060 
2015 12 24 I 2457381.205 13.04 0.0060 
2015 12 24 I 2457381.207 13.05 0.0060 
2015 12 24 I 2457381.209 13.06 0.0060 
2015 12 24 I 2457381.211 13.06 0.0060 
2015 12 24 I 2457381.213 13.05 0.0060 
2015 12 24 I 2457381.215 13.05 0.0060 
2015 12 24 I 2457381.217 13.05 0.0060 
2015 12 24 I 2457381.218 13.04 0.0060 
2015 12 24 I 2457381.220 13.04 0.0060 
2015 12 24 I 2457381.222 13.05 0.0060 
2015 12 24 I 2457381.224 13.06 0.0060 
2015 12 24 I 2457381.226 13.07 0.0060 
2015 12 24 I 2457381.228 13.03 0.0060 
2015 12 24 R 2457381.080 13.59 0.0070 
2015 12 24 R 2457381.096 13.57 0.0060 
2015 12 24 R 2457381.098 13.57 0.0060 
2015 12 24 R 2457381.100 13.58 0.0060 
2015 12 24 R 2457381.102 13.57 0.0060 
2015 12 24 R 2457381.104 13.57 0.0060 
2015 12 24 R 2457381.106 13.57 0.0070 
2015 12 24 R 2457381.108 13.58 0.0080 
2015 12 24 R 2457381.110 13.57 0.0080 
2015 12 24 R 2457381.111 13.56 0.0080 
2015 12 24 R 2457381.113 13.58 0.0060 
2015 12 24 R 2457381.115 13.56 0.0070 
2015 12 24 R 2457381.117 13.57 0.0060 
2015 12 24 R 2457381.119 13.57 0.0060 
2015 12 24 R 2457381.121 13.56 0.0060 
2015 12 24 R 2457381.123 13.57 0.0070 
2015 12 24 R 2457381.125 13.55 0.0060 
2015 12 24 R 2457381.127 13.55 0.0060 
2015 12 24 R 2457381.129 13.57 0.0060 
2015 12 24 R 2457381.130 13.55 0.0060 
2015 12 24 R 2457381.132 13.56 0.0060 
2015 12 24 R 2457381.134 13.56 0.0060 
2015 12 24 R 2457381.136 13.56 0.0050 
2015 12 24 R 2457381.138 13.55 0.0050 
2015 12 24 R 2457381.140 13.57 0.0050 
2015 12 24 R 2457381.142 13.56 0.0050 
2015 12 24 R 2457381.144 13.55 0.0050 
2015 12 24 R 2457381.146 13.58 0.0050 
2015 12 24 R 2457381.147 13.57 0.0050 
2015 12 24 R 2457381.149 13.57 0.0050 
2015 12 24 R 2457381.151 13.55 0.0050 
2015 12 24 R 2457381.153 13.57 0.0050 
2015 12 24 R 2457381.155 13.55 0.0050 
2015 12 24 R 2457381.157 13.56 0.0050 
2015 12 24 R 2457381.159 13.57 0.0050 
2015 12 24 R 2457381.161 13.56 0.0050 
2015 12 24 R 2457381.162 13.56 0.0050 
2015 12 24 R 2457381.164 13.56 0.0050 
2015 12 24 R 2457381.166 13.56 0.0050 
2015 12 24 R 2457381.168 13.55 0.0050 
2015 12 24 R 2457381.170 13.56 0.0050 
2015 12 24 R 2457381.172 13.55 0.0050 
2015 12 24 R 2457381.174 13.56 0.0050 
2015 12 24 R 2457381.176 13.55 0.0050 
2015 12 24 R 2457381.178 13.56 0.0050 
2015 12 24 R 2457381.179 13.54 0.0050 
2015 12 24 R 2457381.181 13.53 0.0050 
2015 12 24 R 2457381.183 13.56 0.0050 
2015 12 24 R 2457381.185 13.55 0.0050 
2015 12 24 R 2457381.187 13.54 0.0050 
2015 12 24 R 2457381.189 13.53 0.0050 
2015 12 24 R 2457381.191 13.53 0.0050 
2015 12 24 R 2457381.193 13.53 0.0050 
2015 12 24 R 2457381.194 13.53 0.0050 
2015 12 24 R 2457381.196 13.53 0.0050 
2015 12 24 R 2457381.198 13.54 0.0050 
2015 12 24 R 2457381.200 13.54 0.0050 
2015 12 24 R 2457381.202 13.53 0.0050 
2015 12 24 R 2457381.204 13.54 0.0050 
2015 12 24 R 2457381.206 13.53 0.0050 
2015 12 24 R 2457381.208 13.54 0.0050 
2015 12 24 R 2457381.210 13.55 0.0050 
2015 12 24 R 2457381.211 13.55 0.0050 
2015 12 24 R 2457381.213 13.54 0.0050 
2015 12 24 R 2457381.215 13.55 0.0050 
2015 12 24 R 2457381.217 13.55 0.0050 
2015 12 24 R 2457381.219 13.53 0.0050 
2015 12 24 R 2457381.221 13.55 0.0050 
2015 12 24 R 2457381.223 13.55 0.0050 
2015 12 24 R 2457381.225 13.55 0.0050 
2015 12 24 R 2457381.227 13.54 0.0050 
2015 12 24 R 2457381.228 13.55 0.0050 
2015 12 24 V 2457381.081 13.94 0.0090 
2015 12 24 V 2457381.097 13.93 0.0080 
2015 12 24 V 2457381.099 13.96 0.0080 
2015 12 24 V 2457381.101 13.95 0.0080 
2015 12 24 V 2457381.103 13.96 0.0100 
2015 12 24 V 2457381.105 13.94 0.0080 
2015 12 24 V 2457381.106 13.94 0.0090 
2015 12 24 V 2457381.108 13.95 0.0100 
2015 12 24 V 2457381.110 13.94 0.0090 
2015 12 24 V 2457381.112 13.94 0.0100 
2015 12 24 V 2457381.114 13.93 0.0080 
2015 12 24 V 2457381.116 13.96 0.0080 
2015 12 24 V 2457381.118 13.96 0.0080 
2015 12 24 V 2457381.120 13.94 0.0080 
2015 12 24 V 2457381.122 13.93 0.0090 
2015 12 24 V 2457381.124 13.96 0.0090 
2015 12 24 V 2457381.126 13.95 0.0090 
2015 12 24 V 2457381.127 13.94 0.0090 
2015 12 24 V 2457381.129 13.93 0.0090 
2015 12 24 V 2457381.131 13.93 0.0080 
2015 12 24 V 2457381.133 13.95 0.0080 
2015 12 24 V 2457381.135 13.92 0.0070 
2015 12 24 V 2457381.137 13.95 0.0070 
2015 12 24 V 2457381.139 13.94 0.0070 
2015 12 24 V 2457381.141 13.94 0.0070 
2015 12 24 V 2457381.142 13.94 0.0070 
2015 12 24 V 2457381.144 13.93 0.0080 
2015 12 24 V 2457381.146 13.95 0.0070 
2015 12 24 V 2457381.148 13.95 0.0070 
2015 12 24 V 2457381.150 13.95 0.0070 
2015 12 24 V 2457381.152 13.95 0.0070 
2015 12 24 V 2457381.154 13.96 0.0070 
2015 12 24 V 2457381.156 13.92 0.0070 
2015 12 24 V 2457381.158 13.94 0.0070 
2015 12 24 V 2457381.159 13.94 0.0070 
2015 12 24 V 2457381.161 13.95 0.0070 
2015 12 24 V 2457381.163 13.94 0.0070 
2015 12 24 V 2457381.165 13.92 0.0070 
2015 12 24 V 2457381.167 13.94 0.0070 
2015 12 24 V 2457381.169 13.94 0.0070 
2015 12 24 V 2457381.171 13.93 0.0070 
2015 12 24 V 2457381.173 13.91 0.0070 
2015 12 24 V 2457381.174 13.93 0.0070 
2015 12 24 V 2457381.176 13.93 0.0070 
2015 12 24 V 2457381.178 13.93 0.0070 
2015 12 24 V 2457381.180 13.92 0.0070 
2015 12 24 V 2457381.182 13.93 0.0070 
2015 12 24 V 2457381.184 13.93 0.0070 
2015 12 24 V 2457381.186 13.93 0.0070 
2015 12 24 V 2457381.188 13.90 0.0070 
2015 12 24 V 2457381.190 13.91 0.0070 
2015 12 24 V 2457381.191 13.91 0.0070 
2015 12 24 V 2457381.193 13.90 0.0070 
2015 12 24 V 2457381.195 13.90 0.0070 
2015 12 24 V 2457381.197 13.90 0.0070 
2015 12 24 V 2457381.199 13.90 0.0070 
2015 12 24 V 2457381.201 13.91 0.0070 
2015 12 24 V 2457381.203 13.91 0.0070 
2015 12 24 V 2457381.205 13.91 0.0070 
2015 12 24 V 2457381.206 13.90 0.0070 
2015 12 24 V 2457381.208 13.92 0.0070 
2015 12 24 V 2457381.210 13.92 0.0070 
2015 12 24 V 2457381.212 13.92 0.0070 
2015 12 24 V 2457381.214 13.91 0.0070 
2015 12 24 V 2457381.216 13.91 0.0060 
2015 12 24 V 2457381.218 13.92 0.0060 
2015 12 24 V 2457381.220 13.93 0.0070 
2015 12 24 V 2457381.222 13.92 0.0070 
2015 12 24 V 2457381.223 13.91 0.0060 
2015 12 24 V 2457381.225 13.92 0.0070 
2015 12 24 V 2457381.227 13.93 0.0070 
2015 12 24 V 2457381.229 13.92 0.0070 
2015 12 25 I 2457382.063 13.03 0.0140 
2015 12 25 I 2457382.071 12.99 0.0190 
2015 12 25 I 2457382.073 13.02 0.0190 
2015 12 25 I 2457382.075 13.00 0.0200 
2015 12 25 I 2457382.077 13.04 0.0200 
2015 12 25 I 2457382.079 13.02 0.0210 
2015 12 25 I 2457382.080 12.99 0.0190 
2015 12 25 I 2457382.082 13.03 0.0220 
2015 12 25 I 2457382.084 13.02 0.0220 
2015 12 25 I 2457382.086 13.00 0.0220 
2015 12 25 I 2457382.088 12.99 0.0210 
2015 12 25 I 2457382.090 13.00 0.0220 
2015 12 25 I 2457382.092 13.00 0.0210 
2015 12 25 I 2457382.094 13.09 0.0240 
2015 12 25 I 2457382.096 12.99 0.0220 
2015 12 25 I 2457382.097 13.01 0.0210 
2015 12 25 I 2457382.099 13.04 0.0220 
2015 12 25 I 2457382.101 13.03 0.0200 
2015 12 25 I 2457382.103 13.07 0.0210 
2015 12 25 I 2457382.105 13.05 0.0210 
2015 12 25 I 2457382.107 13.05 0.0210 
2015 12 25 I 2457382.109 13.05 0.0210 
2015 12 25 I 2457382.111 13.01 0.0220 
2015 12 25 I 2457382.112 13.00 0.0210 
2015 12 25 I 2457382.114 13.00 0.0220 
2015 12 25 I 2457382.116 12.97 0.0200 
2015 12 25 I 2457382.118 13.03 0.0220 
2015 12 25 I 2457382.120 13.00 0.0210 
2015 12 25 I 2457382.122 13.05 0.0220 
2015 12 25 I 2457382.124 13.06 0.0220 
2015 12 25 I 2457382.126 12.96 0.0220 
2015 12 25 I 2457382.128 13.02 0.0220 
2015 12 25 I 2457382.129 12.98 0.0210 
2015 12 25 I 2457382.131 13.03 0.0240 
2015 12 25 I 2457382.133 12.98 0.0220 
2015 12 25 I 2457382.135 13.03 0.0240 
2015 12 25 I 2457382.137 12.99 0.0220 
2015 12 25 I 2457382.139 13.06 0.0230 
2015 12 25 I 2457382.141 13.00 0.0220 
2015 12 25 I 2457382.143 13.06 0.0230 
2015 12 25 I 2457382.145 13.00 0.0220 
2015 12 25 I 2457382.146 12.98 0.0210 
2015 12 25 I 2457382.148 13.00 0.0220 
2015 12 25 I 2457382.150 12.97 0.0200 
2015 12 25 I 2457382.152 13.00 0.0220 
2015 12 25 I 2457382.154 13.04 0.0220 
2015 12 25 I 2457382.156 12.98 0.0200 
2015 12 25 I 2457382.158 12.97 0.0200 
2015 12 25 I 2457382.160 13.03 0.0210 
2015 12 25 I 2457382.161 13.00 0.0200 
2015 12 25 I 2457382.163 13.02 0.0200 
2015 12 25 I 2457382.165 13.07 0.0220 
2015 12 25 I 2457382.167 12.97 0.0200 
2015 12 25 I 2457382.169 12.99 0.0190 
2015 12 25 I 2457382.171 12.99 0.0220 
2015 12 25 I 2457382.173 13.06 0.0220 
2015 12 25 I 2457382.175 13.01 0.0200 
2015 12 25 I 2457382.177 13.07 0.0220 
2015 12 25 I 2457382.178 13.00 0.0210 
2015 12 25 I 2457382.180 13.00 0.0210 
2015 12 25 I 2457382.182 13.01 0.0200 
2015 12 25 I 2457382.184 13.05 0.0200 
2015 12 25 I 2457382.186 13.05 0.0190 
2015 12 25 I 2457382.188 13.08 0.0200 
2015 12 25 I 2457382.190 13.07 0.0190 
2015 12 25 I 2457382.192 13.06 0.0190 
2015 12 25 I 2457382.194 13.04 0.0190 
2015 12 25 I 2457382.195 13.10 0.0190 
2015 12 25 I 2457382.197 13.07 0.0190 
2015 12 25 I 2457382.199 13.04 0.0200 
2015 12 25 I 2457382.201 13.09 0.0190 
2015 12 25 I 2457382.203 13.06 0.0180 
2015 12 25 I 2457382.205 13.06 0.0180 
2015 12 25 I 2457382.207 13.06 0.0180 
2015 12 25 I 2457382.209 13.02 0.0180 
2015 12 25 I 2457382.210 13.01 0.0180 
2015 12 25 I 2457382.212 13.06 0.0200 
2015 12 25 I 2457382.214 13.07 0.0190 
2015 12 25 I 2457382.216 13.00 0.0190 
2015 12 25 I 2457382.218 13.08 0.0200 
2015 12 25 I 2457382.220 13.01 0.0190 
